Stock,Entry,Buy,Exit,Sell,ProfitLoss,Returns,DaysInTheTrade
TCS,2023-06-01,3324.0,2023-08-31,3356.800049,32.8,0.99,91
TECHM,2011-01-04,186.149994,2011-04-05,179.487503,-6.66,-3.58,91
TECHM,2011-05-30,171.837494,2011-07-06,185.375,13.54,7.88,37
TECHM,2012-01-13,150.5,2012-01-31,163.0,12.5,8.31,18
TECHM,2012-02-28,150.037506,2012-03-13,161.087494,11.05,7.36,14
TECHM,2012-05-24,166.512497,2012-07-02,183.587494,17.07,10.25,39
TECHM,2013-04-08,245.987503,2013-06-27,270.200012,24.21,9.84,80
TECHM,2013-07-04,257.862488,2013-07-12,280.475006,22.61,8.77,8
TECHM,2014-04-25,451.1875,2014-06-09,488.9375,37.75,8.37,45
TECHM,2015-09-18,561.5,2015-12-18,523.25,-38.25,-6.81,91
TECHM,2016-04-29,486.149994,2016-05-25,528.5,42.35,8.71,26
TECHM,2016-08-02,499.200012,2016-11-01,433.549988,-65.65,-13.15,91
TECHM,2016-11-25,487.25,2017-02-27,499.799988,12.55,2.58,94
TECHM,2017-08-16,419.950012,2017-09-21,460.25,40.3,9.6,36
TECHM,2018-07-31,680.75,2018-08-27,737.950012,57.2,8.4,27
TECHM,2018-10-10,699.299988,2019-01-09,693.700012,-5.6,-0.8,91
TECHM,2019-09-26,713.700012,2019-11-04,769.5,55.8,7.82,39
TECHM,2020-07-13,600.049988,2020-07-24,652.599976,52.55,8.76,11
TECHM,2021-03-01,936.0,2021-03-10,1008.75,72.75,7.77,9
TECHM,2021-05-10,990.5,2021-06-10,1064.900024,74.4,7.51,31
TECHM,2022-03-24,1568.550049,2022-06-23,991.099976,-577.45,-36.81,91
TECHM,2022-09-09,1126.650024,2022-12-09,1035.300049,-91.35,-8.11,91
TECHM,2022-12-14,1065.099976,2023-02-20,1144.199951,79.1,7.43,68
TECHM,2023-05-15,1064.449951,2023-07-04,1148.0,83.55,7.85,50
TECHM,2023-07-31,1115.5,2023-08-08,1205.400024,89.9,8.06,8
TITAN,2011-01-12,179.050003,2011-03-30,192.264999,13.21,7.38,77
TITAN,2011-09-05,219.699997,2011-09-21,235.75,16.05,7.31,16
TITAN,2011-10-12,220.0,2012-01-11,183.800003,-36.2,-16.45,91
TITAN,2012-01-27,206.449997,2012-02-17,231.949997,25.5,12.35,21
TITAN,2012-07-03,237.699997,2012-09-28,261.149994,23.45,9.87,87
TITAN,2013-01-11,269.899994,2013-04-12,249.600006,-20.3,-7.52,91
TITAN,2013-04-22,273.600006,2013-05-28,296.700012,23.1,8.44,36
TITAN,2013-07-17,258.850006,2013-08-02,282.5,23.65,9.14,16
TITAN,2014-02-11,232.300003,2014-03-03,249.25,16.95,7.3,20
TITAN,2014-11-21,367.350006,2015-01-19,394.5,27.15,7.39,59
TITAN,2015-04-06,403.600006,2015-07-06,355.850006,-47.75,-11.83,91
TITAN,2015-10-06,348.5,2015-11-23,380.299988,31.8,9.12,48
TITAN,2016-01-08,348.0,2016-04-08,335.850006,-12.15,-3.49,91
TITAN,2016-04-13,352.850006,2016-06-22,379.299988,26.45,7.5,70
TITAN,2016-09-30,395.100006,2016-12-30,326.799988,-68.3,-17.29,91
TITAN,2017-01-18,367.0,2017-02-07,393.450012,26.45,7.21,20
TITAN,2018-06-06,899.450012,2018-09-05,863.900024,-35.55,-3.95,91
TITAN,2018-11-02,871.0,2018-12-03,936.25,65.25,7.49,31
TITAN,2019-09-18,1160.699951,2019-09-20,1263.550049,102.85,8.86,2
TITAN,2019-12-04,1174.650024,2020-02-04,1275.800049,101.15,8.61,62
TITAN,2020-07-06,1014.200012,2020-08-05,1105.449951,91.25,9.0,30
TITAN,2021-04-27,1495.099976,2021-06-03,1691.199951,196.1,13.12,37
TITAN,2022-02-01,2431.800049,2022-03-17,2703.0,271.2,11.15,44
TITAN,2022-04-08,2509.949951,2022-07-08,2144.350098,-365.6,-14.57,91
TITAN,2022-07-22,2325.0,2022-08-16,2493.850098,168.85,7.26,25
TITAN,2022-12-14,2591.100098,2023-03-15,2399.100098,-192.0,-7.41,91
TITAN,2023-03-21,2514.050049,2023-05-05,2732.899902,218.85,8.71,45
TORNTPHARM,2011-03-29,144.237503,2011-05-16,155.074997,10.84,7.52,48
TORNTPHARM,2012-02-01,141.137497,2012-03-15,154.112503,12.98,9.2,43
TORNTPHARM,2012-06-13,152.25,2012-07-24,165.337494,13.09,8.6,41
TORNTPHARM,2012-11-12,166.6875,2012-12-31,181.112503,14.43,8.66,49
TORNTPHARM,2013-02-12,173.212494,2013-05-14,179.737503,6.53,3.77,91
TORNTPHARM,2013-08-23,197.574997,2013-09-05,213.800003,16.23,8.21,13
TORNTPHARM,2013-10-17,214.5,2013-11-01,230.800003,16.3,7.6,15
TORNTPHARM,2016-03-22,709.049988,2016-06-21,664.700012,-44.35,-6.25,91
TORNTPHARM,2016-06-30,686.424988,2016-08-02,741.825012,55.4,8.07,33
TORNTPHARM,2017-03-06,685.650024,2017-03-30,748.575012,62.92,9.18,24
TORNTPHARM,2017-07-11,667.0,2017-10-10,635.125,-31.88,-4.78,91
TORNTPHARM,2017-10-27,632.025024,2017-12-18,679.599976,47.57,7.53,52
TORNTPHARM,2018-02-26,672.275024,2018-05-28,686.349976,14.07,2.09,91
TORNTPHARM,2018-05-31,705.75,2018-07-31,764.299988,58.55,8.3,61
TORNTPHARM,2018-10-22,799.650024,2018-11-01,856.099976,56.45,7.06,10
TORNTPHARM,2018-11-06,831.900024,2018-12-13,892.825012,60.92,7.32,37
TORNTPHARM,2019-04-09,933.424988,2019-07-09,773.125,-160.3,-17.17,91
TORNTPHARM,2019-07-26,836.875,2019-10-25,871.900024,35.03,4.19,91
TORNTPHARM,2020-03-30,980.049988,2020-04-07,1177.175049,197.13,20.11,8
TORNTPHARM,2020-07-29,1191.525024,2020-07-31,1331.800049,140.28,11.77,2
TORNTPHARM,2020-11-13,1364.675049,2021-02-12,1300.925049,-63.75,-4.67,91
TORNTPHARM,2021-04-16,1309.75,2021-06-04,1405.775024,96.03,7.33,49
TORNTPHARM,2021-10-25,1542.0,2022-01-24,1558.925049,16.93,1.1,91
TORNTPHARM,2022-05-26,1450.474976,2022-08-04,1560.699951,110.22,7.6,70
TORNTPHARM,2022-12-21,1583.0,2023-03-22,1518.599976,-64.4,-4.07,91
TORNTPHARM,2023-04-05,1578.099976,2023-05-23,1691.099976,113.0,7.16,48
VBL,2017-03-31,59.992592,2017-04-11,64.466667,4.47,7.45,11
VBL,2017-10-06,76.851852,2017-12-21,85.740738,8.89,11.57,76
VBL,2018-07-27,103.711113,2018-07-31,111.4963,7.79,7.51,4
VBL,2018-10-15,113.118515,2019-01-10,121.540741,8.42,7.44,87
VBL,2019-01-28,115.4963,2019-02-06,123.666664,8.17,7.07,9
VBL,2019-02-19,116.244446,2019-04-01,132.829636,16.59,14.27,41
VBL,2019-07-25,138.066666,2019-10-24,139.744446,1.68,1.22,91
VBL,2019-11-04,140.444443,2019-11-05,155.977783,15.53,11.06,1
VBL,2020-06-18,157.14444,2020-08-06,175.166672,18.02,11.47,49
VBL,2020-09-25,154.555557,2020-11-18,171.666672,17.11,11.07,54
VBL,2021-04-30,211.233337,2021-05-25,228.077774,16.84,7.97,25
VBL,2021-10-28,274.466675,2021-11-01,307.149994,32.68,11.91,4
VBL,2021-12-29,295.216675,2022-02-04,316.733337,21.52,7.29,37
VBL,2022-02-11,312.166656,2022-04-13,337.016663,24.85,7.96,61
VBL,2023-01-16,603.674988,2023-02-07,652.049988,48.38,8.01,22
